Property ID,Property ZIP,Year Built,Unit,Beds,Baths,Floorplan,Lease Id,Type,Tenant Id,Online?,Renewal,Lease Start,Lease End,Rent,Income,Verified Income,Employer,Status,Birthday,Previous City,Previous State,Previous ZIP,Previous Country,Referral,Moving From,Industry,Pets1,Pets2,Pets3,Insurent1,Insurent2,Score,Unit,Unit Type,SF,Resident,Market Rent,Actual Rent,Move In Date,Lease Expiration Date,Move Out Date,Married,Household Type,Gender,# of Occupants,# of Children,Work from Home?
162194,11217,2013,19J,1,1,"1 BR, 1 BA, Balcony",15047067,INDIVIDUAL,41738609,Y,FALSE,4/27/2015,8/31/2016,3510,0,0,NYCHA,Approved,10/1/1962,Brooklyn,NY,11216,US,Website,NYC Other (Staten Island and Bronx),0,0,None,none,No,0,2.8,19J,1-683mb,683,t0024585,6000,3550,4/27/2015,8/31/2017,0,N,Single,M,1,0,Yes
145511,10009,0,10B,1,1,1 Bed/1 Bath,15976345,INDIVIDUAL,43460963,Y,FALSE,5/15/2015,5/31/2016,2995,125000,16743,Self Prepared,Closed,11/1/1984,New York,NY,10009,US,Streeteasy,0,0,0,None,none,No,0,8.6,10B,1-553ra,553,t0024655,4120.8,3045,5/15/2015,5/31/2017,0,N,Single,M,1,0,Not Available
162194,11217,2013,31J,1,1,"1 BR, 1 BA, Balcony",15262468,INDIVIDUAL,42141701,Y,FALSE,5/25/2015,9/30/2016,3640,150000,0,Eataly NET SRL,Closed,8/1/1979,Brooklyn,NY,11238,US,Broker,NYC Other (Staten Island and Bronx),0,0,None,none,No,0,3.5,31J,1-683mb,683,t0024613,6120,3725,5/25/2015,9/30/2018,0,Y,Couple,MF,2,0,No
162194,11217,2013,22J,1,1,"1 BR, 1 BA, Balcony",15843598,INDIVIDUAL,43212428,Y,FALSE,5/26/2015,5/31/2016,3550,138000,125796,"The Peachin Group, LLC.",Closed,9/1/1978,oneonta,NY,13820,US,Personal Referral,USA,0,Dog over 25 lbs,One,one,No,0,4.1,22J,1-683mb,683,t0024645,6000,3580,5/26/2015,5/31/2017,0,N,Single,M,1,0,No
162194,11217,2013,39D,2,2,"2 BR, 2 BA",15399635,INDIVIDUAL,42396170,Y,FALSE,6/1/2015,5/31/2016,5370,0,450000,"Wachtell, Lipton, Rosen & Katz",Closed,7/1/1979,Brooklyn,NY,11249,US,Broker,NYC Other (Staten Island and Bronx),0,0,Two,three,No,0,8.8,39D,2-1025MW,1025,t0024626,8000,5450,6/1/2015,5/31/2017,0,?,Couple,MF,2,0,No
162194,11217,2013,24J,1,1,"1 BR, 1 BA, Balcony",15665461,INDIVIDUAL,42885720,Y,FALSE,6/1/2015,5/31/2016,3570,120000,0,United Nations (UNOPS),Closed,12/1/1975,Malmo,  ,21228,SE,Broker,Outside USA,0,0,None,none,No,0,3.5,24J,1-683mb,683,t0024637,6000,3595,6/1/2015,5/31/2017,0,N,Couple,MF,2,0,Yes
162194,11217,2013,18J,1,1,"1 BR, 1 BA, Balcony",15761827,INDIVIDUAL,43069349,Y,FALSE,6/1/2015,5/31/2016,3510,80000,90000,Pentagram Design,Closed,10/1/1986,Brooklyn,NY,11238,US,Website,NYC Other (Staten Island and Bronx),0,0,None,none,No,0,7.1,18J,1-683mb,683,t0024641,6000,3560,6/1/2015,5/31/2017,0,?,Couple,MF,2,0,No
162194,11217,2013,26J,1,1,"1 BR, 1 BA, Balcony",15332994,INDIVIDUAL,42264226,Y,FALSE,6/15/2015,6/30/2016,3590,0,172500,Dorsey & Whitney LLP,Closed,9/1/1984,New York,NY,10011,US,Streeteasy,Manhattan,0,0,None,none,No,0,8.7,26J,1-683mb,683,t0024618,6000,3675,6/15/2015,6/30/2017,0,Y,Couple,MF,2,0,No
162194,11217,2013,25J,1,1,"1 BR, 1 BA, Balcony",15437164,INDIVIDUAL,42471736,Y,FALSE,7/1/2015,6/30/2016,3580,80000,78501.54,Hospital,Closed,12/1/1987,Brooklyn,NY,11213,US,Broker,NYC Other (Staten Island and Bronx),0,0,Two,two,No,0,8.8,25J,1-683mb,683,t0024630,6000,3650,7/1/2015,6/30/2017,0,Y,Couple,MF,2,0,No
162194,11217,2013,27E,1,1,"1 BR, 1 BA, Balcony",16227744,INDIVIDUAL,43925324,Y,FALSE,7/1/2015,6/30/2016,3525,310000,310000,Pratt Institute,Closed,5/1/1963,Montgomery,NY,12549,US,Broker,Tri-state,0,0,None,none,No,0,8.9,27E,1-725mb,725,t0024673,6000,3595,7/1/2015,6/30/2017,0,Y,Couple,MF,2,0,No
162194,11217,2013,19A,1,1,"1 BR, 1 BA, Balcony",16390778,INDIVIDUAL,44196487,Y,FALSE,7/15/2015,7/31/2016,3750,73984,73984,Ascend Learning Charter School,Closed,5/1/1985,New York,NY,10019,US,Broker,Manhattan,0,0,One,two,No,0,8.9,19A,1-731mb,731,t0024680,6300,3795,7/15/2015,7/31/2017,0,N,Couple,MF,2,0,No
162194,11217,2013,24E,1,1,"1 BR, 1 BA, Balcony",16729746,INDIVIDUAL,35732632,Y,FALSE,7/15/2015,7/31/2016,3595,130000,144000,MetLife,Closed,9/1/1974,New York,NY,10014,US,Word of Mouth,Manhattan,0,0,None,none,No,0,6.8,24E,1-725mb,725,t0024711,6300,3625,7/15/2015,7/31/2017,0,?,Couple,MF,2,0,No
162194,11217,2013,6M,0,1,"STU, 1 BA",17203968,INDIVIDUAL,45725076,Y,FALSE,7/25/2015,7/31/2016,2575,139000,129800.06,American Express,Closed,10/1/1965,Arlington,VA,22205,US,Streeteasy,NYC Other (Staten Island and Bronx),0,0,None,none,No,0,8.3,6M,0-531m,531,t0024732,5250,2650,7/25/2015,7/31/2017,0,0,Not Available,Not Available,Not Available,0,Not Available
162194,11217,2013,22H,1,1,"1 BR, 1 BA",17565513,INDIVIDUAL,46426187,Y,FALSE,7/31/2015,7/31/2016,3450,165000,165000,BAE Systems Applied Intelligence,Closed,3/1/1985,New York,NY,10024,US,Website,Manhattan,"Technology (computer, IT)",Cat,One,one,No,0,9.4,22H,1-657m,657,t0024745,6300,3500,7/31/2015,7/31/2017,0,N,Single,M,1,0,Yes
162194,11217,2013,15G,0,1,"STU, 1 BA",17277217,INDIVIDUAL,45887019,Y,FALSE,8/1/2015,7/31/2016,2670,150000,156000,Meridian,Closed,7/1/1983,Brooklyn,NY,11216,US,Broker,NYC Other (Staten Island and Bronx),0,0,None,none,No,0,9.3,15G,0-521m,521,t0024739,5250,2695,8/1/2015,7/31/2017,0,N,Single,M,1,0,No
162194,11217,2013,15D,0,1,"STU, 1 BA",17521239,INDIVIDUAL,46330435,Y,FALSE,8/4/2015,8/31/2016,2600,0,0,Embassy of Kuwait,Closed,11/1/1995,Kuwait city,  ,0,KW,Broker,Manhattan,"Student (undergraduate, graduate)",No,None,none,Yes,0,3.5,15D,0-516m,516,t0024743,5250,2650,8/4/2015,8/31/2017,0,N,Single,F,1,0,No
162194,11217,2013,10D,0,1,"STU, 1 BA",17244462,INDIVIDUAL,45810094,Y,FALSE,8/7/2015,8/31/2016,2500,210000,105000,Prometheus Global Media,Closed,6/1/1987,NEW YORK,NY,10128,US,Broker,Manhattan,0,0,None,none,No,0,9,10D,0-501m,501,t0024733,5250,2550,8/7/2015,8/31/2017,0,N,Single,F,1,0,No
162194,11217,2013,37E,2,2,"2 BR, 2 BA",17640684,INDIVIDUAL,46567232,Y,FALSE,8/13/2015,8/31/2016,5150,29640,0,City University of New York,Closed,8/1/1961,Bronx,NY,10452,US,Website,NYC Other (Staten Island and Bronx),0,0,None,none,No,0,4.4,37E,2-971MW,971,t0024759,7000,5250,8/13/2015,8/31/2017,0,Y,Couple,MF,2,1,No
162194,11217,2013,32G,0,1,"STU, 1 BA",17877514,INDIVIDUAL,47044904,Y,FALSE,8/22/2015,8/31/2016,2860,0,0,Pratt university,Closed,7/1/1986,Brooklyn,NY,11201,US,Broker,Outside USA,0,0,One,one,No,0,3.5,32G,0-521m,521,t0024766,5355,2875,8/22/2015,8/31/2018,0,N,Single,F,1,0,No
162194,11217,2013,21C,0,1,"STU, 1 BA",16256294,INDIVIDUAL,34163663,N,TRUE,9/1/2015,8/31/2016,2525,115000,115000,Lutheran medical center,Approved,5/1/1980,Bronx,NY,10463,US,Broker,Manhattan,0,0,0,0,No,0,8.6,21C,0-501m,501,t0024764,5250,2675,9/1/2015,8/31/2017,0,N,Single,F,1,0,No
162194,11217,2013,23D,0,1,"STU, 1 BA",17966784,INDIVIDUAL,47213959,Y,FALSE,9/1/2015,8/31/2016,2745,115000,0,General Assembly,Closed,11/1/1985,Brooklyn,NY,11217,US,Live in Neighborhood,NYC Other (Staten Island and Bronx),0,0,None,none,No,0,2.9,23D,0-516m,516,t0024775,5250,2525,9/1/2015,8/31/2017,0,N,Single,M,1,0,No
145511,10009,0,7D,1,1,1 Bed/1 Bath + Terrace,17918147,INDIVIDUAL,47127200,Y,FALSE,10/1/2015,9/30/2016,3375,100000,0,68 Clinton Restaurant Assoc,Closed,9/1/1981,New York,NY,10002,US,Streeteasy,0,0,0,None,none,No,0,8.1,7D,1-568tra,568,t0024776,4919.2,3475,10/1/2015,9/30/2017,0,N,Single,F,1,0,Not Available
145511,10009,0,12B,1,1,1 Bed/1 Bath,18465173,INDIVIDUAL,22973744,N,TRUE,10/1/2015,9/30/2016,3000,110000,0,0,Approved,4/1/1969,New York,NY,10003,US,Broker,0,0,0,0,0,No,0,6.3,12B,1-553ra,553,t0022050,4201.6,3100,10/1/2012,9/30/2016,0,Y,Couple,MF,2,0,Not Available
145511,10009,0,10F,1,1,1 Bed/1 Bath + Terrace,18499442,INDIVIDUAL,48176405,Y,FALSE,10/15/2015,10/31/2016,3350,260000,175000,The Washington Ballet,Closed,12/1/1961,Washington,DC,20009,US,Broker,0,0,0,None,none,No,0,4.9,10F,1-568tra,568,t0024805,4650,0,10/15/2015,10/14/2016,0,N,Couple,M,2,0,Not Available
162194,11217,2013,25G,0,1,"STU, 1 BA",18747347,INDIVIDUAL,48609919,Y,FALSE,10/23/2015,10/31/2016,2795,92000,117707,Telx,Closed,6/1/1986,Brooklyn,NY,11201,US,Zillow,NYC Other (Staten Island and Bronx),0,0,None,none,No,0,6.6,25G,0-521m,521,t0024816,5250,2800,10/23/2015,10/31/2017,0,N,Single,M,1,0,No
145511,10009,0,11E,1,1,1 Bed/1 Bath + Terrace,18069215,INDIVIDUAL,30951460,N,TRUE,12/1/2015,11/30/2016,3275,90000,0,0,Approved,12/1/1977,New York,NY,10009,US,Broker,0,0,0,0,0,No,0,-1,11E,1-644tra,644,t0023461,4696.5,3350,12/15/2013,11/30/2016,0,?,Couple,MF,2,0,Not Available
145511,10009,0,7B,1,1,1 Bed/1 Bath + Terrace,18678484,INDIVIDUAL,31291151,N,TRUE,1/1/2016,12/31/2016,3095,115000,0,0,Approved,7/1/1987,New York,NY,10009,US,Broker,0,0,0,0,0,No,0,7.1,7B,1-553tra,553,t0023475,4696.5,3195,1/2/2014,12/31/2016,0,Y,Couple,MF,2,0,Not Available
145511,10009,0,11A,1,1,1 Bed/1 Bath + Terrace,18679932,INDIVIDUAL,24411344,N,TRUE,1/1/2016,12/31/2016,3195,135000,0,0,Approved,5/1/1983,Washington,DC,20001,US,Broker,0,0,0,0,0,No,0,8.6,11A,1-595tra,595,t0022674,4201.6,3295,1/14/2013,12/31/2016,0,N,Single,M,1,0,Not Available
162194,11217,2013,5L,0,1,"STU, 1 BA",9493510,INDIVIDUAL,31822456,Y,FALSE,2/25/2016,2/28/2017,2435,100000,100000,Susan Magrino Agency,Approved,5/1/1983,New York,NY,10003,US,Property Website,0,0,0,None,none,No,0,8.4,5L,0-503m,503,t0023561,5050,2485,2/25/2014,2/28/2017,0,N,Single,F,1,0,No
145511,10009,0,11H,1,1,1 Bed/1 Bath + Terrace,19295984,INDIVIDUAL,39966700,N,TRUE,3/1/2016,2/28/2017,3295,135000,0,0,Approved,10/1/1984,New York,NY,10009,US,Broker,0,0,0,0,0,No,0,7.3,11H,1-654tra,654,t0024440,4201.6,3395,1/1/2015,2/28/2017,0,N,Single,M,1,0,Not Available
145511,10009,0,8C,0,1,Studio/1 Bath,20169468,INDIVIDUAL,33847690,N,TRUE,5/1/2016,4/30/2017,2625,110000,0,0,Approved,10/1/1982,New York,NY,10003,US,Broker,0,0,0,0,0,No,0,8,8C,s-510ra,510,t0023733,4790.43,2675,5/8/2014,4/30/2017,0,N,Single,M,1,0,Not Available
145511,10009,0,6H,0,1,Studio/1 Bath,21961375,INDIVIDUAL,28472701,N,TRUE,8/1/2016,7/31/2017,2950,0,0,0,Approved,3/1/1987,New York,NY,10016,US,Broker,0,0,0,0,0,No,0,3.5,6H,s-584ra,584,t0023162,4957.88,3050,8/7/2013,7/31/2017,0,N,Single,M,1,0,Not Available
156212,10028,1986,31-A,2,2,"2 Bed / 2 Bath, 1105 sq. ft.",23415219,INDIVIDUAL,29330571,N,TRUE,8/1/2016,9/30/2016,6700,360000,360000,John J. Gallo CPA PLLC,Approved,5/1/1963,New York,NY,10024,US,Sign,Manhattan,"Medical (doctor, nurse)",Cat,0,two,No,0,9.7,31-A,b1-col,990,t0116644,7000,0,09/27/2013,09/30/2016,11/11/2016,0,0,0,0,0,0
145511,10009,0,7C,0,1,Studio/1 Bath + Terrace,22299836,INDIVIDUAL,22199512,N,TRUE,9/1/2016,8/31/2017,3150,125000,0,0,Approved,9/1/1972,New York,NY,10009,US,Craigslist,0,0,0,0,0,No,0,8.5,7C,s-510tra,510,t0021666,4285.63,3175,8/17/2012,8/31/2017,0,N,Single,M,1,0,Not Available
145511,10009,0,10D,1,1,1 Bed/1 Bath + Terrace,22347854,INDIVIDUAL,38016187,N,TRUE,9/1/2016,8/31/2017,3250,0,0,0,Approved,1/1/1972,New York,NY,10002,US,Broker,0,0,0,0,0,No,0,4.6,10D,1-568tra,568,t0024252,4884.36,3350,9/17/2014,8/31/2017,0,N,Single,F,1,0,Not Available
145511,10009,0,12G,1,1,1 Bed/1 Bath + Terrace,22348365,INDIVIDUAL,46875450,N,TRUE,9/1/2016,8/31/2017,3295,85000,77888,"Hochhauser & Agler CPA's, LLP",Approved,6/1/1978,New York,NY,10013,US,Broker,0,0,0,0,0,No,0,-1,12G,1-609tra,609,t0024763,5372.8,3395,8/17/2015,8/31/2017,0,N,Single,F,1,0,Not Available
197121,10016,0,19A,0,1,ALCOVE STUDIO / 1 - BATH,23809657,INDIVIDUAL,58073914,Y,FALSE,9/23/2016,9/30/2017,3900,511420.63,0,Owner. Self Employed,Closed,6/1/1985,New York,NY,10018-2018,US,Streeteasy,0,0,0,None,none,No,0,9,19A,0-u,531,t0025418,3039,3950,9/23/2016,9/22/2017,0,N,Single,M,1,0,No
162194,11217,2013,23A,1,1,"1 BR, 1 BA, Balcony",24113493,INDIVIDUAL,58602850,Y,FALSE,10/16/2016,10/31/2017,3800,0,0.01,The Platypus Institute,Approved,1/1/1961,Brooklyn,NY,11243,US,Live in Neighborhood,Brooklyn,"Creative (media, advertising, fashion)",No,None,none,No,0,-1,23A,1-731mb,731,t0025466,6060,0,11/1/2016,10/31/2017,0,N,Roommates,FF,2,0,No
198204,10023,0,1321,2,0,2+_1144,24837886,INDIVIDUAL,59858568,Y,FALSE,10/22/2016,1/0/1900,7325,300000,0,0,Pending,8/1/1947,Delray Beach,FL,33484,US,Walk-In,0,0,0,None,none,No,0,-100,1321,2+_1144,1144,t0050320,7325,0,10/22/2016,11/21/2016,0,0,Not Available,Not Available,Not Available,0,Not Available
197121,10016,0,19C,1,1,1-BED / 1-BATH,23781595,INDIVIDUAL,58015468,N,TRUE,11/1/2016,6/30/2017,3825,0,0,0,Closed,1/0/1900,0,0,0,0,Unknown,0,0,0,0,none,No,0,-100,19C,1bd/1b-r,749,t0025123,3781,0,10/31/2015,6/30/2017,0,N,Roommates,M,2,0,No
197121,10016,0,11C,2,2,2-BED/ 2 BATH,23816158,INDIVIDUAL,58090744,N,TRUE,11/23/2016,6/15/2017,4800,0,0,0,Closed,1/0/1900,0,0,0,0,Unknown,0,0,0,0,none,No,0,-100,11C,2-2bu,1148,t0025051,5453,4781,11/23/2015,6/15/2017,0,N,Roommates,F,3,0,No
197121,10016,0,18M,0,1,ALCOVE STUDIO / 1 - BATH,23815236,INDIVIDUAL,58089704,N,TRUE,11/28/2016,6/15/2017,3240,0,0,0,Approved,1/0/1900,0,0,0,0,Unknown,0,0,0,0,none,No,0,-100,18M,0-u,550,t0025119,3150,3150,11/28/2015,6/15/2017,0,N,Single,F,1,0,No
